name,gender
Tom Shadyac,m
Xavier Marchand,m
Gary Lucchesi,m
Travilla,m
Consolata Boyle,f
Lawrence Gordon,m
Bob Badami,m
Marion Rothman,f
Mark Pellington,m
Mark Irwin,m
Mac Smith,m
Jay Chandrasekhar,m
Jake Wade Wall,m
Louisa Velis,f
Terry Rawlings,m
Jean-Luc Godard,m
Chris Weitz,m
Paul Greengrass,m
Suzanne Schiffman,f
Ellen Lutter,f
Jerry Fielding,m
Greg Mellott,m
Deirdre Bowen,f
Dean Tavoularis,m
John Debney,m
Sanjay Leela Bhansali,m
Jenny Beavan,f
Todd Fjelsted,m
Jens Meurer,m
Todd Rundgren,m
Charles William Breen,m
Gabriel Axel,m
Arnon Milchan,m
John Altman,m
Seton I. Miller,m
BT,m
Brian J. Gilbert,m
Günther Rittau,m
Helen Estabrook,f
Tony Gilroy,m
Louise Stjernsward,f
Tim Orr,m
Sydney Newman,m
Mel Brooks,m
David Lovegren,m
Steve Carver,m
Lindsey Hayes Kroeger,f
Anthony Mendleson,m
Curtiss Clayton,m
Jeanne Allgood,f
Mark Palansky,m
Gene Quintano,m
Michael Grillo,m
Arthur Max,m
John Dunn,m
Scott Mosier,m
Maria Djurkovic,f
Wyck Godfrey,m
Mark Irwin,m
Dorothy Spencer,f
Harvey Weinstein,m
Brian De Palma,m
Ros Hubbard,f
Ellen Lewis,f
Mike Karz,m
Daniel Orlandi,m
Joseph H. Hazen,m
Michael P. Flannigan,m
Simon Cozens,m
Corinne Clark,f
Fred Roos,m
Gerardo Herrero,m
Mary Goldberg,f
Simon Boswell,m
Stephen King,m
Paul Brooks,m
Maureen Webb,f
Russell Carpenter,m
Dan Halsted,m
"Arthur Rankin, Jr.",m
Ivan Reitman,m
Mary Vernieu,f
John Guillermin,m
Terence Blanchard,m
Robert Simonds,m
Paul Brooks,m
Renée April,f
Klaus Badelt,m
Andrew Kevin Walker,m
Tom Tykwer,m
Jack Johnson,m
Mary Chase,f
Gregory Nicotero,m
Ethan Smith,m
James Lapine,m
Brie Larson,f
Michael Chinich,m
Paul Schwake,m
Sarah Katzman,f
John Williams,m
Alexandre Desplat,m
Steve Jablonsky,m
David Wasco,m
Takashige Ichise,m
Alex Garcia,m
Mark Irwin,m
Kwong Wing Chan,m
Marvin March,m
Peter Rogness,m
Adam Sandler,m
Alan Tomkins,m
Brian Grazer,m
André Dziezuk,m
Russell A. Gausman,m
John McTiernan,m
Anthony DiBlasi,m
Yojiro Noda,m
Tom Hanks,m
John Baldecchi,m
David Rubin,m
Tom Schulman,m
Roland Gallois,m
Mel Gibson,m
Jack Green,m
Patricia Kerrigan DiCerto,f
Mark Bridges,m
Peter Hyams,m
Brian Morris,m
Dick Sebast,m
Nancy Tenenbaum,f
Carter Burwell,m
Bibo Bergeron,m
Frank Galline,m
Marguerite James,f
John Cope,m
Jina Jay,f
David Koepp,m
John Carpenter,m
Moshe Diamant,m
Marlon Wayans,m
Val Guest,m
Mark Helfrich,m
Chris Cleveland,m
William A. Fraker,m
Chris Seagers,m
Jennifer Corey,f
Alec Mills,m
Susan Downey,f
Stacey Sher,f
John Carchietta,m
George Furla,m
Richard H. Kline,m
Néstor Almendros,m
Andrew J. Cohen,m
Adrian Biddle,m
F. Gary Gray,m
Isis Mussenden,f
Lisa Beach,f
Lee Unkrich,m
Marie-Sylvie Deveau,f
Ian Bryce,m
Raymond Wong,m
James Whitaker,m
Fred Fuchs,m
Craig Stearns,m
Rangga Maya Barack-Evans,m
James Ellroy,m
Yumi Takada,f
Henry Wilcoxon,m
Patsy Pollock,f
Nathan Kahane,m
Jean-Jacques Annaud,m
Anthony Katagas,m
Olivier Bugge Coutté,m
Kevin Halloran,m
Lalo Schifrin,m
Lynn Harris,f
Robert Paynter,m
Leslie Dilley,m
Kevin Constant,m
Colin Higgins,m
Patricia McCorkle,f
Joel Negron,m
Ian Jeffers,m
James Patterson,m
Basil Poledouris,m
David Moritz,m
Steve Ditko,m
Lloyd Anderson,m
Carl Gottlieb,m
Ben Affleck,m
Dana Brunetti,m
William Wisher Jr.,m
Luc Besson,m
Joseph Bishara,m
Eric Altmayer,m
Phyllis Dalton,f
Sharon Calahan,f
Peter Fudakowski,m
Ute Emmerich,f
John Kamps,m
Skip Williamson,m
Roger Mussenden,m
Paul Weber,m
Seth Yanklewitz,m
Marco Beltrami,m
John Katchmer,m
Mary Selway,f
Pippa Cross,f
Darren Lynn Bousman,m
Albert Band,m
Amy Heckerling,f
Molly Malene Stensgaard,f
Mark Victor,m
Gordon Willis,m
Craig Brewer,m
Robert Rodriguez,m
Gabriel Beristain,m
Joe Johnston,m
Ian Bryce,m
Yeon Sang-ho,m
Robert Fraisse,m
Isao Takahata,m
Sean Anders,m
Richard Roberts,m
Mark Lipsky,m
Jim Jarmusch,m
Peter R. Adam,m
Tom Ellery,m
Jaymes Hinkle,m
Joel Schumacher,m
Jodie Steinvorth,m
Dante Ferretti,m
Todd Garner,m
Mark Livolsi,m
Lisa Tornell,f
Lianne Halfon,f
Peter Block,m
Chris Haarhoff,m
Alex Gartner,m
Larry Germain,m
Graeme Revell,m
Andrew Knight,m
Michelle Manning,f
David Wohl,m
Ronna Kress,f
Harris Savides,m
Cindy M. Ichikawa,f
Richard Hageman,m
Jason Blum,m
Michael G. Nathanson,m
Lucky McKee,m
Louise Frogley,f
Eric Fellner,m
Patrick Cady,m
John Seale,m
Mark Brinker,m
Michael Pressman,m
Douglas Aibel,m
David Allday,m
Peter Farrelly,m
Susannah Grant,f
Stephen A. Rotter,m
Russ Krasnoff,m
Ronald Harwood,m
Nosher Powell,m
William Wu Wai-Lap,m
Hunt Lowry,m
Valorie Massalas,f
Ann Roth,f
Thomas Del Ruth,m
Jane Jenkins,f
Susan Montford,f
Joe Swanberg,m
David Arnold,m
Nnamdi Asomugha,m
James Mitchell,m
Jay Lavender,m
Ronald R. Reiss,m
Richard Pagano,m
Brian Pearson,m
Kathleen Kennedy,f
Margery Simkin,f
Anthony Tambakis,m
John Woodcock,m
Stuart Rose,m
Sam Mendes,m
Walter Hill,m
Kevin Thompson,m
Roland Emmerich,m
George Shapiro,m
Joel Schumacher,m
Denise Chamian,f
Ryan Coogler,m
Bill Conti,m
David Newman,m
John Barry,m
Chris Columbus,m
Guy Bensley,m
John Stevenson,m
Amanda Mackey,f
Craig Schulz,m
Arthur Conan Doyle,m
Jonathan Hensleigh,m
RZA,m
Mark Garcia,m
Bob Weinstein,m
Andrew Macdonald,m
Art Babbitt,m
Chris Swanson,m
Nick Cassavetes,m
Robert J. Doherty,m
Philip K. Dick,m
David Kitay,m
Debra Hill,f
Bobby Bass,m
David Lean,m
Jon Landau,m
Frank Miller,m
Bill Wrubel,m
Rick Reilly,m
Ryu Seong-hee,f
Edward Saxon,m
Jason Segel,m
Hamilton Luske,m
Bennett Yellin,m
Frank De Vol,m
Vittorio Storaro,m
Michael Colgan,m
Theodore Shapiro,m
Sandra Adair,f
Daniel Pemberton,m
Nikolaj Arcel,m
Monty Westmore,m
Harvey Weinstein,m
Hiro Narita,m
Mark Ricker,m
Carmelo Travia,m
Cassandra Peterson,f
Roland Emmerich,m
Jeremy Coon,m
Branko Lustig,m
Avy Kaufman,f
Mike Thurmeier,m
Thi-Loan Nguyen,f
Margot Capelier,f
Chan Hing-Kar,m
Michael Crichton,m
David Cronenberg,m
Florian Hoffmeister,m
Gabriele Muccino,m
John Scott Shepherd,m
Deborah Aquila,f
John Hughes,m
Serge Silberman,m
Brian Volk-Weiss,m
Jonathan A. Zimbert,m
Yaron Levy,m
David Palmer,m
David Gulick,m
Antxón Gómez,m
William Shakespeare,m
Peter Hedges,m
Josh Robertson,m
Ashok Amritraj,m
Robert Parrish,m
David Newman,m
Stephen Mazur,m
Benoît Poelvoorde,m
Steve White,m
Nicholas Hytner,m
René Laloux,m
Sarah Mae Burton,f
Dan Bradley,m
Liam Daniel,m
Richard Fojo,m
Martina Buckley,f
Jerry Weintraub,m
Martin McDonagh,m
Milt Kahl,m
James Franco,m
Todd Garner,m
Michael Barnathan,m
Robert Simonds,m
Wolf C. Hartwig,m
Boaz Davidson,m
Suzanne M. Smith,f
Joseph Joffo,m
Claude Berri,m
Debra McGuire,f
Katie Yu,f
Christian Colson,m
David Maisel,m
Alexandre Aja,m
Alan Hook,m
William Nicholson,m
Matthew Newman,m
Harry Gregson-Williams,m
Gary Bryman,m
Jon Comerford,m
Adam Schroeder,m
James G. Robinson,m
Kristen Adams,f
Peter Krikes,m
Jerry Goldsmith,m
Katie Spencer,f
Sergio Salvati,m
Gerard Carbonara,m
J. Michael Straczynski,m
Robert F. Colesberry,m
Stephen Abrums,m
Angela Demo,f
Tina Turner,f
Phil Hartman,m
Michael C. Gross,m
Julie Pitkanen,f
Jonathan Mostow,m
Nick Love,m
Kelli Konop,f
Matthew Margeson,m
William Aldrich,m
Matt Venne,m
Franz Planer,m
Eric Altmayer,m
Anastas N. Michos,m
Craig Pearce,m
Karen Patch,f
Steven Rosenblum,m
Jon Harris,m
James Newton Howard,m
Jon Jashni,m
Sanaa Hamri,f
Neil Marshall,m
Glen Scantlebury,m
Ron Howard,m
Anthony Hickox,m
Enrique Chediak,m
Andrew Orlando,m
Sam Bain,m
Carolyn 'Cal' Loucks,f
Adam Brooks,m
Marion Rosenberg,f
Akira Toriyama,m
John Lasseter,m
Steven Legler,m
Mike Ockrent,m
Irving Ravetch,m
Robin D. Cook,f
José Luis Cuerda,m
Marshall Herskovitz,m
Harry Gregson-Williams,m
J.S. Cardone,m
Diane Lederman,f
Christian Duguay,m
Joey Waronker,m
Mark Day,m
Eric Fellner,m
Ann Roth,f
Dan Jinks,m
Phedon Papamichael,m
Bill Condon,m
Owen Roizman,m
Beatrix Aruna Pasztor,f
Michelle Morris,f
Ridley Scott,m
Alan Hicks,m
Rachel Portman,f
Mark Isham,m
John Warnke,m
Michael Chapman,m
Michael Haley,m
John K. Carr,m
Nino Rota,m
Stephen King,m
David Newman,m
Carl Johan De Geer,m
Sam Levy,m
James Atherton,m
David Higgins,m
Arthur Schmidt,m
Brian Brough,m
Oliver Bokelberg,m
Kevin Stitt,m
Thomas Newman,m
Geoff Johns,m
César Charlone,m
Katie Bullock-Webster,f
Willy Schmidt-Gentner,m
Jacques Audiard,m
Tyler Bates,m
Gretchen Patch,f
George R. Nelson,m
Wong Kar-wai,m
Christopher Leitch,m
Jack H. Skirball,m
Mark Morgan,m
Karen McCullah Lutz,f
Sharron Reynolds,f
Liza Marshall,f
Brian Doyle-Murray,m
Mikael Wallen,m
Robert L. Anderson,m
James Sabat,m
Peter Safran,m
William Vince,m
Nanni Moretti,m
Mary A. Kelly,f
Tim Haslam,m
Mark Digby,m
Joe Chappelle,m
John Eskow,m
Jonathan D. Krane,m
Bojan Bazelli,m
Nicola Dunn,f
Ivan Reitman,m
Claude Paré,m
Robert E. Relyea,m
Albert Brenner,m
William Reynolds,m
William Wisher Jr.,m
Ronald R. Reiss,m
Gabriele Muccino,m
Steve Edwards,m
François Truffaut,m
John W. Wheeler,m
Robert How,m
Pablo Rosso,m
Cezary Skubiszewski,m
Andrew Mackie,m
Corey Sienega,m
Graeme Revell,m
Elisabetta Beraldo,f
Misha Segal,m
Ida Random,f
Alain Chabat,m
Brian De Palma,m
Joe Medjuck,m
Angela Lee,f
Art Linson,m
Leslie E. Rollins,m
Christopher Markus,m
Steve Mirkovich,m
Paul Greengrass,m
Verna Fields,m
Bob Weinstein,m
Art Jones,m
tomandandy,m
Ira Shuman,m
Eric Johnson,m
Cliff Curtis,m
Graham Broadbent,m
Bruno Mondi,m
Jason Bloom,m
Pat McCabe,m
Todd Phillips,m
Woody Allen,m
Andrew Stanton,m
Michael Taylor,m
Andreas Schmid,m
Ngila Dickson,f
Danny Dimbort,m
John Houlihan,m
George Liddle,m
Rob Corddry,m
Jean Bernard-Luc,m
Peter Steinfeld,m
Billy Ray,m
Akiva Goldsman,m
Richard Marden,m
Vilmos Zsigmond,m
Paul Cross,m
James Whitaker,m
Rich Delia,m
Danny Elfman,m
Amanda Posey,f
Elaine Goldsmith-Thomas,f
Thomas L. Roysden,m
Scott Niemeyer,m
William Broyles Jr.,m
Hal Ashby,m
Jan Pace,m
Doug Liman,m
Rob Thomas,m
Larry Cohen,m
Pablo F. Fenjves,m
Ernst Marischka,m
Jane Campion,f
Victoria Thomas,f
Michael Bay,m
Rob Cowan,m
Alan Robert Murray,m
Brad Grey,m
Matthew Vaughn,m
Daniela Ciancio,f
Bruce Berman,m
Akiva Goldsman,m
Dan Hennah,m
Shari Springer Berman,f
Jason Ruder,m
Steve Jablonsky,m
Carroll Timothy O'Meara,m
Martin Shafer,m
Leonid Gayday,m
Padraig Collins,m
April Webster,f
Chris Moore,m
William Hawkins,m
Brad Wyman,m
Jon Ronson,m
Tim Burton,m
Robert Herlth,m
Patrick Smith Kelly,m
Joshua Donen,m
Louize Nissen,f
Parkpoom Wongpoom,m
David Cronenberg,m
Coreen Mayrs,f
Steven Wolff,m
Maureen Peyrot,f
James Gray,m
Dieter Geissler,m
Andrew Rothschild,m
David Kitay,m
Alfred Hitchcock,m
Victor Hammer,m
Nathan Kahane,m
Andy Fickman,m
Dominique Fauquet-Lemaitre,f
Jeff Danna,m
Shep Gordon,m
Tony Reading,m
Stephen H. Burum,m
Andrew Haigh,m
Rosemary Brandenburg,f
Geoffrey Faithfull,m
Robert H. Solo,m
Bob Weinstein,m
Harold Faltermeyer,m
John Frankenheimer,m
Michael London,m
Antoine Fuqua,m
William Kerr,m
Julio Macat,m
Nick Wechsler,m
Paul Greengrass,m
Johnetta Boone,f
John Beard,m
Joel Coen,m
Thomas Lennon,m
Michael Hausman,m
Shari Rhodes,f
Paul Andrew Williams,m
Dan Cracchiolo,m
Marc Fisichella,m
Sue Jett,f
Christopher Tellefsen,m
Benny Chan,m
Bill Brzeski,m
Bora Dağtekin,m
Leigh Whannell,m
Victor J. Kemper,m
Peter Weatherley,m
Laura Rosenthal,f
Benoît Delhomme,m
Michael Petroni,m
Paul Brooks,m
Stephen King,m
Chris Bender,m
Robert Swink,m
Teresa Eckton,f
Tom Holland,m
Jack Whittingham,m
Barry Robison,m
Paul Scheuring,m
Wes Anderson,m
Rolfe Kent,m
Brad Gough,m
Frédéric Dessains,m
Anna B. Sheppard,f
Dennis Feldman,m
Jesse Beaton,f
Jeff Tremaine,m
C. Robert Cargill,m
Stanley Donen,m
Sasha Vitelli,f
Emile Ardolino,m
Barry Sonnenfeld,m
Janie Parker,f
Kevin De La Noy,m
Walter Plunkett,m
Charles F. Wheeler,m
Buster Keaton,m
Gareth Wiley,m
Jack Schaefer,m
Jay Oliva,m
Jay Hart,m
Frederick Knott,m
Justin Moore-Lewy,m
Brian Nelson,m
E. Bennett Walsh,m
Seth Rogen,m
Jody Lambert,f
Peter Amundson,m
Eli Roth,m
Peter S. Larkin,m
Abby Kohn,f
George Sluizer,m
Elaine Goldsmith-Thomas,f
Peter Biziou,m
Jane Seitz,f
Lauren Shuler Donner,f
Donald S. Sanford,m
Chris Seager,m
Akira Toriyama,m
Keenen Ivory Wayans,m
Ennio Morricone,m
Joe I. Tompkins,m
Spike Lee,m
Peter Lambert,m
Freeman A. Davies,m
Simon Kinberg,m
Joe Colwell,m
Eric Zumbrunnen,m
Mary Claire Hannan,f
tomandandy,m
Bille August,m
Robin Schiff,f
Jenno Topping,f
John Debney,m
Zeynep Ozbatur Atakan,f
Stephen Tenenbaum,m
Paul Barkin,m
Ingmar Bergman,m
William Joyce,m
Christine Sheaks,f
Shawn Levy,m
Rebecca O'Brien,f
Malcolm D. Lee,m
John Barry,m
Jill Taylor,f
Gary Lucchesi,m
Jessica Bendinger,f
Anthony Katagas,m
Andrew Stanton,m
Michael Wilkinson,m
Tim Bevan,m
Jack Stephens,m
Alfred Hitchcock,m
Jim Clark,m
James Cameron,m
Nancy Steiner,f
Peter Jackson,m
Robert Horn,m
James F. Truesdale,m
Katsuro Onoue,m
Ron Shelton,m
Kevin Loader,m
Nathan Crowley,m
David Ronn,m
Tom McNulty,m
Wallace Shawn,m
Tim Grimes,m
Mark L. Lester,m
Tom Butterworth,m
Robert Rodriguez,m
Giovanni Storti,m
Kirsten Smith,f
Lindsey Hayes Kroeger,f
Luis Bacalov,m
F. Gary Gray,m
Emilio Estevez,m
James Newton Howard,m
Henri-Georges Clouzot,m
Nelson Gidding,m
T.K. Kirkpatrick,m
Elijah Wood,m
Bob Weinstein,m
Ted Tally,m
John Huston,m
Todd Robinson,m
Roger Barton,m
Michael Berenbaum,m
Jan Kiesser,m
Brian Tyler,m
Rinko Kikuchi,f
Michael Peyser,m
Pierce Brosnan,m
Frank Waldman,m
André Fonsny,m
Debi Manwiller,f
Judy Taylor,f
Sandra Adair,f
Jack Fisk,m
Michel Magne,m
Douglas Wick,m
Nicholas Hytner,m
Tracy Letts,m
Subrata Mitra,m
Tom Costain,m
Ralph Nelson,m
Christopher Guest,m
Donatas Simukauskas,m
Martin Brest,m
Louis Malle,m
William A. Fraker,m
Paul W.S. Anderson,m
Edward Carrere,m
Dick Pope,m
Fritz Lang,m
Matthew Libatique,m
Glen Morgan,m
Mark Steven Johnson,m
Scott Derrickson,m
Gore Verbinski,m
Dawn Swiderski,f
Jerry Leichtling,m
Tsui Hark,m
Amanda McArthur,f
Daniel Loewenthal,m
Adam Anders,m
Gilles Legrand,m
Michael Nozik,m
Tatsuo Yoshida,m
Teresa Eckton,f
Elaine Grainger,f
Chris Walas,m
Roger Mussenden,m
Robert Florey,m
David Tattersall,m
Ruggero Deodato,m
Fede Alvarez,m
Neil Marshall,m
Kazuo Ishiguro,m
Mick Cassidy,m
Bill Borden,m
Brian Avery,m
Masaru Satô,m
Stephen M. Katz,m
Seth Rogen,m
Milt Kahl,m
Mark Isham,m
Cliff Lanning,m
Peter Menzies Jr.,m
Natalie Hart,f
Gary Dauberman,m
Hayao Miyazaki,m
Brad Ricker,m
Polly Platt,f
Meghan C. Rogers,f
Steven Lisberger,m
Tim Perell,m
Robin Forman,f
Ken Annakin,m
Jim Clay,m
Debra Zane,f
Walter Hill,m
Ralph Carmichael,m
Rob Cohen,m
Fred Warter,m
Larry Bock,m
Rob Reiner,m
Tim Story,m
Richard Day,m
Sarah Finn,f
Terry Rossio,m
Bruno Coulais,m
James Nelson,m
Shinobu Hashimoto,m
John Debney,m
John Bailey,m
Milton Carruth,m
Tim Burton,m
Danilo Donati,m
Matt Tarses,m
Joel Silver,m
Eric Gautier,m
Joe Stillman,m
Paula Mazur,f
Miles Millar,m
Elizabeth Coulon,f
Agenore Incrocci,m
Trevor Rabin,m
Roy Walker,m
Leslie Dixon,f
Thomas Lennon,m
Aaron Abrams,m
Barry Katz,m
Elaine Grainger,f
Ian Bryce,m
Lewis John Carlino,m
Philip Steuer,m
Olivia Miles,f
Mars,m
Nicholas Stoller,m
Mindy Marin,f
Henry Winterstern,m
Francis Ford Coppola,m
Mitch Glazer,m
John C. Donkin,m
Jane Jenkins,f
Yoram Globus,m
Michael Barnathan,m
Otto Preminger,m
David Handman,m
Joseph LaShelle,m
Gavin Bocquet,m
J. Peter Robinson,m
Angelo Badalamenti,m
Christine Blundell,f
Richard Recco,m
H. Rider Haggard,m
Alex Nepomniaschy,m
Luc Besson,m
Marcus Trumpp,m
Jason Knight,m
Douglas Aarniokoski,m
Jean-Jacques Beineix,m
Deborah Raymond,f
Fred Savage,m
Peter Menzies Jr.,m
Peter Sova,m
Eric Leighton,m
Toby Emmerich,m
Sandra Adair,f
Trevor Rabin,m
Stacey Sher,f
Cormac Wibberley,m
Paul Haslinger,m
Rita Ryack,f
Carrie Frazier,f
Bob Woodward,m
Chantal Thomas,f
Graeme Revell,m
Alberto Moravia,m
Brian Grazer,m
Roy Lee,m
Andrew Paquin,m
Danny Cannon,m
Kerry Barden,m
Rick Wakeman,m
William Wyler,m
Dan Leigh,m
Terry Rossio,m
Nicholas Jarecki,m
John Luessenhop,m
Kate Ogborn,f
Gilles Paquet-Brenner,m
Andrzej Żuławski,m
Ryan Kavanaugh,m
Thea von Harbou,f
Antony Gibbs,m
Beatrix Aruna Pasztor,f
Joe Wright,m
John Williams,m
Seth Yanklewitz,m
John Toll,m
Chris Hanley,m
Alfred Hitchcock,m
Nina Gold,f
Charles Fox,m
Chris O'Connell,m
Kouzou Morishita,m
Andrew Dominik,m
Just Jaeckin,m
Wong Kar-wai,m
Ann Roth,f
Rick Shaine,m
Rebecca Alleway,f
Letty Aronson,f
Hal Needham,m
Glenn Ficarra,m
Mary Gail Artz,f
David S. Ward,m
Nigel Godrich,m
Max Handelman,m
D.W. Griffith,m
Scott Richter,m
Don Rhymer,m
Diablo Cody,f
Karey Kirkpatrick,m
Brad Sherman,m
Joanna Colbert,f
Richard Sherman,m
Jon Poll,m
Gary W. Goldstein,m
Chris Cornwell,m
J.C. Spink,m
Adam McKay,m
Michael C. Martin,m
Ernst Lubitsch,m
Stephenie McMillan,f
Tricia Wood,f
Brian Helgeland,m
Larry Kennar,m
George Clayton Johnson,m
Chris Columbus,m
Grégory Levasseur,m
Sandra Bullock,f
Allan Cameron,m
Paul Hernandez,m
April Napier,f
Karan Johar,m
Tom Green,m
Jim Clay,m
Jerry Goldsmith,m
Marie-Josèphe Yoyotte,f
Jeff Cutter,m
Allan Zeman,m
Adam Schroeder,m
Gérard Simon,m
Thomas E. Sanders,m
Ed Solomon,m
Brian Sullivan,m
Frank Mancuso Jr.,m
Shinji Higuchi,m
Kim Roth,f
Steven Maier,m
Stephanie Austin,f
James Ivory,m
Tim Suhrstedt,m
Michael Crichton,m
Borja Cobeaga,m
Tina Sims,f
Michael McCullers,m
Benjamin Hayden,m
Martin Blencowe,m
Joe Stillman,m
Javier Ugarte,m
Gus Van Sant,m
Prachya Pinkaew,m
Jim May,m
Michael Robert Johnson,m
Emeric Pressburger,m
Claude Miller,m
Matt Flannery,m
Jeff Abberley,m
Bryan Bertino,m
Stefan Czapsky,m
Michael Green,m
Kenyon Hopkins,m
Vincenzo Tomassi,m
Dean Semler,m
Jerry Goldsmith,m
Susan Matheson,f
Tim Jarvis,m
Anne Ross,f
Marion Dougherty,f
Luc Besson,m
Wong Kar-wai,m
Frank Spotnitz,m
Dorothy Spencer,f
Paul Greengrass,m
Ridley Scott,m
Arnold Stiefel,m
Lance Hool,m
Carole Eastman,f
James Horner,m
Michael Mann,m
Albert Yeung,m
Lorenzo di Bonaventura,m
Joseph Fields,m
Bruce Berman,m
Philip Harrison,m
Adam Wingard,m
Mike Mitchell,m
James Whitaker,m
Helen Leake,f
Michael Arndt,m
Douglas Rae,m
Dean Tavoularis,m
Todd Haynes,m
Stephen J. Roth,m
Shawn Williamson,m
Daniel Toscan du Plantier,m
Nancy Haigh,f
Robert Richardson,m
Michael W. Watkins,m
Daniel Benmayor,m
Deborah Kaplan,f
Mamoru Hosoda,m
Mary Viola,f
Peter Gabriel,m
Robert Kraft,m
Barry E. Jackson,m
Samuel Z. Arkoff,m
John Milius,m
Bernhard Henrich,m
Nick Hornby,m
Patrick Wachsberger,m
Marc S. Fischer,m
Mary Zophres,f
Philippa Boyens,f
José Luis Alcaine,m
Kelly Wagner,f
Seth Bass,m
Jerome Hellman,m
Jeff Freeman,m
Jess Gonchor,m
Trey Parker,m
Yoko Kanno,f
Elmer Bernstein,m
Kevin Kliesch,m
Terry O'Bright,m
Avy Kaufman,f
Steven Spielberg,m
Elia Cmiral,m
Rodney Charters,m
Michael Lohmann,m
Rick Jaffa,m
Joe Nussbaum,m
Peter Farrelly,m
Roman Polanski,m
Michael Corenblith,m
Ric Waite,m
David Shire,m
Constance Demontoy,f
Alexandre de La Patellière,m
Todd E. Miller,m
William Schorr,m
Matt Damon,m
Sheldon Kahn,m
Jay Lee,m
Danny Elfman,m
Eric Kaplan,m
Ellen Lutter,f
Tom Rosenberg,m
Alex Proyas,m
Peter Menzies Jr.,m
Scott Rudin,m
Cynthia Sleiter,f
Hervé de Luze,m
Shannon Makhanian,f
Lauren Bass,f
Al Reinert,m
Molly Malene Stensgaard,f
Raymond Chandler,m
Eric Bernt,m
Cameron Crowe,m
Garreth Stover,m
Billy Hopkins,m
Brian Hamill,m
Jay Rabinowitz,m
Ann Roth,f
Jillian Giacomini,f
Olivier Marchal,m
Lucy Fisher,f
Fred Roos,m
Eric Altmayer,m
Deborah Aquila,f
Cindy Carr,f
David Zucker,m
Art Jones,m
John Williams,m
Greg Stewart,m
Rita M. Fink,f
Alessandro Camon,m
Lora Kennedy,f
Graham Sutton,m
Susie Figgis,f
Dan Zimmerman,m
Aaron Zigman,m
Melinda Sue Gordon,f
Charles A. Nichols,m
Nick Ormerod,m
Benji Kohn,m
Larry Groupé,m
Nathan Wang,m
David Powell,m
Francine Maisler,f
Arthur B. Rubinstein,m
Ted Field,m
Joel B. Michaels,m
Armen Minasian,m
Hiroshi Katou,m
Georges Delerue,m
Jason Reitman,m
Shelly Johnson,m
Patrick Crowley,m
John Cox,m
Don Carmody,m
Brian Reitzell,m
Jerry P. Jacobs,m
Steven Spielberg,m
Tsui Hark,m
Simon Bowles,m
Jennifer Lame,f
Saïd Ben Saïd,m
Teddy Castellucci,m
Alan J. Pakula,m
Paul Martin Smith,m
Kirsty McGregor,f
Sylvester Stallone,m
Hayao Miyazaki,m
Geoff Johns,m
Jason Knight,m
Damien Chazelle,m
Levie Isaacks,m
Alison Owen,f
Stéphane Brizé,m
Steve Lumley,m
Donald De Line,m
Thomas Valentine,m
Bruce Campbell,m
Mick Audsley,m
Elmer Bernstein,m
Hugues Tissandier,m
Al Dempster,m
Chris Munro,m
Christophe Beck,m
Hughes Winborne,m
Dan Halsted,m
Jason Hoffs,m
Vincent DeFelice,m
Brenda Lopez,f
Ian MacNaughton,m
Ve Neill,f
Will Clarke,m
Lesley Walker,f
Edward Lewis,m
Barry Peterson,m
John Harrison,m
Brad Pitt,m
Andrew Davis,m
Tom Warren,m
John Cameron,m
Sean S. Cunningham,m
Christopher Woodrow,m
Robert Watts,m
Pierre Morel,m
Peter Amundson,m
Paul Engelen,m
Bill Benenson,m
Sanja Milkovic Hays,f
Barry Robison,m
Deborah Aquila,f
Uberto Pasolini,m
Clint Eastwood,m
"Richard Davis, Jr.",m
Mario Kassar,m
Stuart Aikins,m
Tom Karnowski,m
Michael Schlingmann,m
Ilene Starger,f
Michael Petroni,m
Nira Park,f
Lucie Robitaille,f
Cindy Carr,f
Jason Kliot,m
Joe Hutshing,m
Lori McCreary,f
Joseph G. Aulisi,m
Lou Arkoff,m
Vilmos Zsigmond,m
Arnon Milchan,m
Roger Taylor,m
Steven Rosenblum,m
Matthew Robbins,m
Laurent Dailland,m
Christine Vachon,f
Luc Besson,m
Glenn Berger,m
Taraji P. Henson,f
Vincent Newman,m
Andrea Kenyon,f
W.T. Partleton,m
Charles H. Joffe,m
Shinobu Hashimoto,m
Arnaud de Moleron,m
Stephen Chbosky,m
Patrick J. Palmer,m
Larry Fessenden,m
Dan Weil,m
Stephanie Holbrook,f
John Toll,m
Espen Sandberg,m
Rick Jaffa,m
Christopher Meledandri,m
Lorne Balfe,m
Bernd Eichinger,m
Jennifer Lane,f
Tony Lucibello,m
Bill Todman Jr.,m
Diane Durant,f
Mark Crowdy,m
Graeme Revell,m
John Cope,m
Danny DeVito,m
Avy Kaufman,f
Babaloo Mandel,m
Dave Murray,m
Don Zimmerman,m
Christopher McQuarrie,m
Brian Lynch,m
Michael Chandler,m
Martin Moszkowicz,m
Allison Jones,f
Frank J. Urioste,m
Robert Graf,m
Merissa Lombardo,f
Andrew Pfeffer,m
Gail Stevens,m
Kevin Williamson,m
Cinco Paul,m
Peter Baynham,m
Gregory Hoblit,m
Ennio Morricone,m
Mark Lee Ping-Bing,m
Christiane Felscherinow,f
Frank Marshall,m
George Lucas,m
